alternative_txt,attacktype1,attacktype1_txt,attacktype2,attacktype2_txt,attacktype3,attacktype3_txt,city,claim2,claim3,claimed,claimmode2,claimmode2_txt,claimmode3,claimmode3_txt,claimmode,claimmode_txt,compclaim,corp1,corp2,corp3,country,country_txt,eventid,gname2,gname3,gname,gsubname2,gsubname3,gsubname,guncertain1,guncertain2,guncertain3,iday,imonth,iyear,latitude,location,longitude,motive,multiple,natlty1,natlty1_txt,natlty2,natlty2_txt,natlty3,natlty3_txt,nkill,nkillter,nkillus,nperpcap,nperps,nwound,nwoundte,nwoundus,propcomment,property,propextent,propextent_txt,propvalue,provstate,region,region_txt,related,success,suicide,summary,target1,target2,target3,targsubtype1,targsubtype1_txt,targsubtype2,targsubtype2_txt,targsubtype3,targsubtype3_txt,targtype1,targtype1_txt,targtype2,targtype2_txt,targtype3,targtype3_txt
,3,Bombing/Explosion,,,,,Ciboure,,,0,,,,,,,,A leading French government official,French national police,,69,France,200504280008,,,Basque Fatherland and Freedom (ETA),,,,1,,,28,4,2005,43.387537,,-1.675432,Unknown,0,69,France,69,France,,,0,0,0,0,1,0,0,0,The police vehicle was damaged.  A nearby garage was also burned.,1,3,Minor (likely < $1 million),,Pyrénées-Atlantiques Department,8,Western Europe,,1,0,"04/28/2005: In Ciboure, France, an unknown perpetrator on a motorbike threw a Molotov cocktail at a police vehicle parked in front of the private home of then French Defense Minister, Michele Alliot-Marie.  This attack occurred hours after Alliot-Marie was featured in the ‘Envoyé Spécial’ television program on the France-2 channel.  No one was injured.  Though authorities suspect Basque separatists yet no one claimed responsibility.","The home of Minister of Defense at the time, Michele Alliot-Marie, in Ciboure, France.","A police car parked outside the home of then Minister of Defense in Ciboure, France.",,18,"Government Personnel (excluding police, military)",23,Police Patrol (including vehicles and convoys),,,2,Government (General),3,Police,,
,3,Bombing/Explosion,,,,,Lucciana,,,1,,,,,5,Note left at scene,-9,Regional Directorate for Agriculture and Forestry,,,69,France,200504300002,,,Corsican National Liberation Front (FLNC),,,,0,,,30,4,2005,42.547135,,9.417273,Unknown,0,69,France,,,,,0,0,0,0,,0,0,0,An office building sustained extensive damage in the attack.,1,3,Minor (likely < $1 million),-99,Corsica,8,Western Europe,,1,0,"04/30/2005: A bomb exploded at the Regional Directorate for Agriculture and Forestry (DRAF) office in Lucciana, France on the island of Corsica causing extensive damage to the building. The National Liberation Front of Corsica (FLNC) claimed responsibility for the attack with a note left at the scene.","Regional Directorate for Agriculture and Forestry Office, Lucciana, Corsica",,,21,Government Building/Facility/Office,,,,,2,Government (General),,,,
,3,Bombing/Explosion,,,,,Bastia,,,0,,,,,,,,French Justice System,"CRS (Campagnie Republicains de Securites), French National Police",,69,France,200505100012,,,Corsican National Liberation Front (FLNC),,,,1,,,10,5,2005,42.697283,,9.450881,,0,69,France,69,France,,,0,0,0,0,,2,0,0,An annex of the Palace of Justice was damaged.,1,3,Minor (likely < $1 million),,Corsica,8,Western Europe,,1,0,"05/10/2005: An explosion occurred at the Palace of Justice in Bastia, Corsica.  Two officers from the French national police were slightly injured.  No one claimed responsibility.  Officials suspect the FLNC, the Corsican National Liberation Front.","The Palace of Justice in Bastia, Corsica.",Two injured police officers,,21,Government Building/Facility/Office,25,Police Security Forces/Officers,,,2,Government (General),3,Police,,
,3,Bombing/Explosion,,,,,Ajaccio,,,0,,,,,,,,French Justice System,Innocent civilians,,69,France,200505150015,,,Unknown,,,,0,,,15,5,2005,41.919229,,8.738635,,0,69,France,69,France,,,0,0,0,0,,4,0,0,"Parts of the Palace of Justice in Ajaccio, Corsica, which were under construction, were damaged.",1,3,Minor (likely < $1 million),,Corsica,8,Western Europe,,1,0,"05/15/2005: A bomb exploded at the Palace of Justice in Ajaccio, Corsica.  Four persons were injured.  No one claimed responsibility.","The Palace of Justice in Ajaccio, Corsica.",Four innocent bystanders,,21,Government Building/Facility/Office,67,Unnamed Civilian/Unspecified,,,2,Government (General),14,Private Citizens & Property,,
,3,Bombing/Explosion,,,,,Furiani,,,0,,,,,,,,Town Hall,,,69,France,200505230008,,,Corsican National Liberation Front (FLNC),,,,1,,,23,5,2005,42.657985,"The incident occurred in Furiani, the outskirts of Bastia, Corsica.",9.414215,"Authorities suspect that a possible motive is retaliation for the sentencing to ten years in prison of Corsican nationalist leader, Charles Pieri.",0,69,France,,,,,0,0,0,0,,0,0,0,Authorities state that the town hall suffered serious damage from the explosion.  The explosion also blew out the windows of a nearby school.,1,3,Minor (likely < $1 million),,Corsica,8,Western Europe,,1,0,"05/23/2005: A bomb exploded and seriously damaged a town hall in Furiani, a town in the outskirts of Bastia on the French island of Corsica.  Though no claims were made immediately after the attack, authorities suspect the National Front for the Liberation of Corsica-Union of Fighters (FLNC-UC).  No one was injured.”",The town hall in a small town called Furiani in Corsica was damaged.,,,21,Government Building/Facility/Office,,,,,2,Government (General),,,,
,3,Bombing/Explosion,,,,,Biguglia,,,0,,,,,,,,Town Hall,,,69,France,200505230009,,,Corsican National Liberation Front (FLNC),,,,1,,,23,5,2005,42.613144,"The incident occurred in Biguglia, the outskirts of Bastia, Corsica.",9.419263,"Authorities suspect a possible motive is retaliation for the sentencing to ten years in prison of Corsican nationalist leader, Charles Pieri.",0,69,France,,,,,0,0,0,0,,0,0,0,,1,3,Minor (likely < $1 million),,Corsica,8,Western Europe,,1,0,"05/23/2005: A bomb exploded and seriously damaged a town hall in Biguglia, a town in the outskirts of Bastia on the French island of Corsica.  Though no claims were made immediately after the attack, authorities suspect the National Front for the Liberation of Corsica-Union of Fighters (FLNC-UC).  No one was injured.",The town hall in a small town called Biguglia in Corsica was damaged.,,,21,Government Building/Facility/Office,,,,,2,Government (General),,,,
,3,Bombing/Explosion,,,,,Bastia,,,1,,,,,10,Unknown,-9,Haute-Corse Government,,,69,France,200505290001,,,Corsican National Liberation Front (FLNC),,,,0,,,29,5,2005,42.697283,,9.450881,Unknown,1,69,France,,,,,0,0,0,0,,0,0,0,The building sustained minor damage.,1,3,Minor (likely < $1 million),-99,Corsica,8,Western Europe,"200505290002, 200505290003, 200505290004, 200505290005",1,0,"05/29/2005: The National Liberation Front of Corsica (FLNC) claimed responsibility for a bomb attack on the Haute-Corse Prefect’s Office in Bastia, Corsica. The attack did not result in any casualties and the building sustained only minor damage.",The Haute-Corse Prefect's office in Bastia,,,21,Government Building/Facility/Office,,,,,2,Government (General),,,,
,3,Bombing/Explosion,,,,,Lucciana,,,1,,,,,10,Unknown,-9,French Government,,,69,France,200505290002,,,Corsican National Liberation Front (FLNC),,,,0,,,29,5,2005,42.547135,,9.417273,Unknown,1,69,France,,,,,0,0,0,0,,0,0,0,The building sustained minor damage.,1,3,Minor (likely < $1 million),-99,Corsica,8,Western Europe,"200505290001, 200505290003, 200505290004, 200505290005",1,0,"05/29/2005: The National Liberation Front of Corsica (FLNC) claimed responsibility for a bomb attack on the former premises of the Regional Directorate for Industry, Research and the Environment in Lucciana, Corsica. The attack did not result in any casualties and the building sustained only minor damage.","The former premises for the Regional Directorate for Industry, Research and the Environment",,,21,Government Building/Facility/Office,,,,,2,Government (General),,,,
,3,Bombing/Explosion,,,,,Sagone,,,1,,,,,10,Unknown,-9,Civilan(s),,,69,France,200505290003,,,Corsican National Liberation Front (FLNC),,,,0,,,29,5,2005,42.113828,,8.701548,Unknown,1,69,France,,,,,0,0,0,0,,0,0,0,The building sustained minor damage.,1,3,Minor (likely < $1 million),-99,Corsica,8,Western Europe,"200505290001, 200505290002, 200505290004, 200505290005",1,0,"05/29/2005: The National Liberation Front of Corsica (FLNC) claimed responsibility for a bomb attack on a private residence in Sagone, Corsica. The attack did not result in any casualties and the building sustained only minor damage.",Civilians in Sagone,,,67,Unnamed Civilian/Unspecified,,,,,14,Private Citizens & Property,,,,
,3,Bombing/Explosion,,,,,Porto Vecchio,,,1,,,,,10,Unknown,-9,Civilan(s),,,69,France,200505290004,,,Corsican National Liberation Front (FLNC),,,,0,,,29,5,2005,41.591369,,9.278311,Unknown,1,69,France,,,,,0,0,0,0,,0,0,0,The building sustained minor damage.,1,3,Minor (likely < $1 million),-99,Corsica,8,Western Europe,"200505290001, 200505290002, 200505290003, 200505290005",1,0,"05/29/2005: The National Liberation Front of Corsica (FLNC) claimed responsibility for a bomb attack on a private residence in Porto Vecchio, Corsica. The attack did not result in any casualties and the building sustained only minor damage.",Civilians in Porto Vecchio,,,67,Unnamed Civilian/Unspecified,,,,,14,Private Citizens & Property,,,,
,3,Bombing/Explosion,,,,,Cargese,,,1,,,,,10,Unknown,-9,Civilan(s),,,69,France,200505290005,,,Corsican National Liberation Front (FLNC),,,,0,,,29,5,2005,42.134855,,8.595838,Unknown,1,69,France,,,,,0,0,0,0,,0,0,0,The building sustained minor damage.,1,3,Minor (likely < $1 million),-99,Corsica,8,Western Europe,"200505290001, 200505290002, 200505290003, 200505290004",1,0,"05/29/2005: The National Liberation Front of Corsica (FLNC) claimed responsibility for a bomb attack on a private residence in Cargese, Corsica. The attack did not result in any casualties and the building sustained only minor damage.",Civilians in Cargese,,,67,Unnamed Civilian/Unspecified,,,,,14,Private Citizens & Property,,,,
,3,Bombing/Explosion,,,,,Porto-Vecchio,,,1,,,,,10,Unknown,-9,Civilians,,,69,France,200507280002,,,Corsican National Liberation Front (FLNC),,,,0,,,28,7,2005,41.591369,,9.278311,Unknown,1,69,France,,,,,0,0,0,0,,0,0,0,,1,4,Unknown,-99,Corsica,8,Western Europe,"200507280010, 200507280011",1,0,"07/28/2005: In one of three related attacks, the Fronte di Liberazione Naziunale di a Corsica (FLNC) claimed responsibility for bombing a villa in Porto-Vecchio, Corsica, France, which caused minor damage and no injuries.",A private villa in the town of Porto-Vecchio,,,76,House/Apartment/Residence,,,,,14,Private Citizens & Property,,,,
,3,Bombing/Explosion,,,,,Bastia,,,1,,,,,10,Unknown,-9,Power Station,,,69,France,200507280010,,,Corsican National Liberation Front (FLNC),,,,0,,,28,7,2005,42.697283,,9.450881,Unknown,1,69,France,,,,,0,0,0,0,,0,0,0,,1,4,Unknown,-99,Corsica,8,Western Europe,"200507280002, 200507280011",1,0,"07/28/2005: In one of three related attacks, the Fronte di Liberazione Naziunale di a Corsica (FLNC) claimed responsibility for bombing EDF [French electricity company] in Bastia, Corsica, France, which caused minor damage and no injuries.",EDF (French Electricity Company),,,5,Industrial/Textiles/Factory,,,,,1,Business,,,,
,3,Bombing/Explosion,,,,,Cargese,,,1,,,,,10,Unknown,-9,Civilians,,,69,France,200507280011,,,Corsican National Liberation Front (FLNC),,,,0,,,28,7,2005,42.134855,,8.595838,Unknown,1,98,Italy,,,,,0,0,0,0,,0,0,0,,1,4,Unknown,-99,Corsica,8,Western Europe,"200507280002, 200507280010",1,0,"07/28/2005: In one of three related attacks, the Fronte di Liberazione Naziunale di a Corsica (FLNC) claimed responsibility for bombing the Cargese, Corsica, France home of Yvan Colonna, who is heavily invested in the Italian stock market, which caused minor damage and no injuries.",Home of Yvan Colonna,,,76,House/Apartment/Residence,,,,,14,Private Citizens & Property,,,,
,3,Bombing/Explosion,,,,,Bayonne,,,1,,,,,3,Call (pre-incident),-9,Civilan(s),,,69,France,200508110002,,,Iparretarrak (IK),,,,0,,,11,8,2005,43.492949,,-1.474841,Unknown,0,69,France,,,,,0,0,0,0,,0,0,0,,0,,,,Pyrénées-Atlantiques (Department),8,Western Europe,,0,0,"08/11/2005: A bomb planted inside a trash bin in Bayonne, France was found and defused after a man belonging to Iparretarrak called police and told them where to find the device.",Bayonne civilians,,,67,Unnamed Civilian/Unspecified,,,,,14,Private Citizens & Property,,,,
,3,Bombing/Explosion,,,,,Ajaccio,,,0,,,,,,,,Local French government,,,69,France,200509290005,,,Unknown,,,,0,,,29,9,2005,41.919229,,8.738635,,0,69,France,,,,,0,0,0,,,0,0,0,Sources state the rocket caused extensive damage on the Prefecture building.,1,3,Minor (likely < $1 million),,Corsica,8,Western Europe,,1,0,"09/29/2005: A rocket was fired on the prefecture building in Ajaccio, Corsica, causing extensive damage but no casualties.  No group claimed responsibility, though authorities link the violence to the labor strife at the time.","The Prefecture building in Ajaccio, Corsica, just meters away from Prefect Pierre-Rene Lemas, the highest French government official on the island.",,,21,Government Building/Facility/Office,,,,,2,Government (General),,,,
,3,Bombing/Explosion,,,,,Lumio,,,0,,,,,,,,Corsican 'second homes',,,69,France,200512210005,,,Unknown,,,,0,,,21,12,2005,42.577588,,8.832884,Unknown,1,69,France,,,,,0,0,0,0,,0,0,0,The source provides next to zero information about property damage even though the villas were said to have been hit with an 'explosion.',1,4,Unknown,-99,Corsica,8,Western Europe,200512210006,1,0,"12/21/2005: In one of two related incidents in Lumio, Corsica (cf. 200512210006), beer barrels filled with a chlorate-based explosive mixture blew up in the marina of Lumio and damaged two villas. The villas were unoccupied at the time so no one was hurt. No group claimed responsibility for the attack. The related incident involved a similar beer barrel explosion on a villa, but was located in the Balagne region of the Lumio.",Corsican 'second homes' in Lumio,,,71,Race/Ethnicity Identified,,,,,14,Private Citizens & Property,,,,
,3,Bombing/Explosion,,,,,Lumio,,,0,,,,,,,,Corsican 'second homes',,,69,France,200512210006,,,Unknown,,,,0,,,21,12,2005,42.577588,,8.832884,Unknown,1,69,France,,,,,0,0,0,0,,0,0,0,The source provides next to zero information about property damage even though the villas were said to have been hit with an 'explosion.',1,4,Unknown,-99,Corsica,8,Western Europe,200512210005,1,0,"12/21/2005: In one of two related incidents in Lumio, Corsica (cf. 200512210005), a beer barrel filled with a chlorate-based explosive mixture exploded at a villa in the Balagne region of the town. There were no injuries and no one claimed responsibility for the incident. The related incident also involved beer barrel explosions on villas, but the location was in the marina in Lumio.",Corsican 'second homes' in Lumio,,,71,Race/Ethnicity Identified,,,,,14,Private Citizens & Property,,,,
,3,Bombing/Explosion,,,,,Bastia,,,0,,,,,,,,Army recruits,,,69,France,200601060003,,,Unknown,,,,0,,,6,1,2006,42.697283,Army recruitment office in Bastia,9.450881,Unknown,0,69,France,,,,,0,0,0,0,,0,0,0,Slight damage to army recruitment office area,1,3,Minor (likely < $1 million),,Corsica,8,Western Europe,,1,0,"01/06/2006: A bomb exploded near the army recruitment office in Bastia, Corsica, causing slight damage but injuring none. No group claimed responsibility",Army recruitment office in Bastia,,,28,Military Recruiting Station/Academy,,,,,4,Military,,,,
,3,Bombing/Explosion,,,,,Porto-Vecchio,,,0,,,,,,,,Unknown,,,69,France,200601170008,,,Unknown,,,,0,,,17,1,2006,41.591369,,9.278311,Unknown,0,136,Morocco,,,,,0,0,0,0,,0,0,0,Part of the shop was destroyed,1,2,Major (likely > $1 million but < $1 billion),,Corsica,8,Western Europe,,1,0,"01/17/2006: A butcher shop belonging to a Muslim man was extensively damaged by a fire caused by the explosion of a bomb in Porto-Vecchio, Corsica. This is the fourth time since 2003 that the shop has been the target of an attack or attempted attack, though no one has claimed responsibility for the attack.",Halal butcher shop,,,7,Retail/Grocery/Bakery,,,,,1,Business,,,,
